,bleu,rouge,meteor,nist,chrf,bertscore_r,bertscore_P,bertscore_f,moverscore,bleurt,prism_r,prism_P,prism_f,bartscore_r,bartscore_P,bartscore_f,frugalscore
6,0.7825422900366437,0.9655172413793104,0.9905596458737974,3.4361225954167276,0.9403029029800135,0.9950163960456848,0.9859653115272522,0.9904701709747314,0.8494587685097176,0.285279244184494,-0.840438961982727,-1.055175542831421,-0.947807252407074,-0.5356807708740234,-1.09813392162323,-0.8169073462486267,0.957
7,0.7825422900366437,0.9655172413793104,0.9905596458737974,3.4361225954167276,0.9498805970784033,0.9910145998001099,0.9819790124893188,0.9864761233329773,0.8284102333580928,0.24842089414596558,-0.6203051805496216,-1.2903296947479248,-0.9553174376487732,-0.45689234137535095,-1.163329839706421,-0.8101110905408859,0.9707
8,0.6606328636027614,0.888888888888889,0.9498856707317073,2.4,0.9224036057221351,0.9933679103851318,0.9770674705505371,0.9851502776145935,0.7698874622029956,-0.06875096261501312,-1.068346381187439,-1.2068519592285156,-1.137599229812622,-1.110592246055603,-1.3698468208312988,-1.240219533443451,0.932
9,0.6606328636027614,0.888888888888889,0.9498856707317073,2.4,0.9245939796803611,0.9904479384422302,0.9719134569168091,0.981093168258667,0.7911500838336669,-0.2296874225139618,-1.2525585889816284,-1.1690020561218262,-1.210780382156372,-1.09461510181427,-1.3741132020950317,-1.2343641519546509,0.919
10,0.7071067811865475,0.9473684210526316,0.9883326549993218,2.8529325012980813,0.9212892383845942,0.9942793846130371,0.9835265874862671,0.9888737797737122,0.8128677129605552,0.5889925360679626,-0.9874649047851562,-1.0379080772399902,-1.0126864910125732,-0.795916736125946,-1.12874174118042,-0.962329238653183,0.953
11,0.7071067811865475,0.9473684210526316,0.9455976122642791,2.8529325012980813,0.9188656650795478,0.992833137512207,0.9809573888778687,0.9868595600128174,0.8097253767430521,0.4673437476158142,-0.5900128483772278,-1.3362042903900146,-0.9631085395812988,-0.7344619035720825,-1.3661186695098877,-1.050290286540985,0.959
12,0.8153551038173115,0.967741935483871,0.9894398530762167,3.5851911312605895,0.9488409717403467,0.9774957895278931,0.9691187143325806,0.9732891917228699,0.7593065777683703,0.30616533756256104,-1.0245481729507446,-0.763176441192627,-0.8938623070716858,-1.318621039390564,-0.721494197845459,-1.0200576186180115,0.9507
13,0.8153551038173115,0.967741935483871,0.9894398530762167,3.5851911312605895,0.9590314045008598,0.9792196154594421,0.9702467322349548,0.9747124910354614,0.7747565524989778,0.2475922703742981,-0.9070256948471069,-0.6726465225219727,-0.7898361086845398,-1.2000740766525269,-0.7595514059066772,-0.979812741279602,0.956
14,0.7825422900366437,0.8571428571428572,0.8993827160493828,2.989735285398626,0.8806510555712688,0.975687563419342,0.9864098429679871,0.9810193777084351,0.776693241906856,0.8738298416137695,-0.972815752029419,-0.37924808263778687,-0.6760319471359253,-1.190901517868042,-0.36142709851264954,-0.7761643081903458,0.901
15,0.7825422900366437,0.8571428571428572,0.8833333333333334,2.989735285398626,0.8349472091393277,0.9747432470321655,0.9861776828765869,0.9804271459579468,0.7735159252135508,0.8322933912277222,-0.8663924336433411,-0.35878026485443115,-0.6125863790512085,-1.0664771795272827,-0.3066965639591217,-0.6865868717432022,0.907
16,0.4937960101601931,0.7407407407407408,0.6068027210884355,2.6392218930815656,0.6508392207464958,0.9350855946540833,0.9596253633499146,0.9471964836120605,0.7345261824435901,-0.623910665512085,-2.1206650733947754,-1.6001148223876953,-1.8603899478912354,-2.6566169261932373,-1.6562159061431885,-2.156416416168213,0.854
17,0.4937960101601931,0.7407407407407408,0.6068027210884355,2.6392218930815656,0.6430159718792297,0.9417203664779663,0.9652631282806396,0.9533464312553406,0.7350663262422313,-0.3024863600730896,-1.6724566221237183,-1.5384736061096191,-1.6054651737213135,-2.573882579803467,-1.6488380432128906,-2.1113603115081787,0.853
18,0.5265709210364286,0.7857142857142857,0.6479126933672388,2.5866105368816648,0.7512945368704224,0.9628762602806091,0.9884213209152222,0.9754816293716431,0.7639301674188975,0.6350035071372986,-1.2422393560409546,-0.6817716360092163,-0.9620054960250854,-1.974257469177246,-0.9490668177604675,-1.4616621434688568,0.8735
19,0.5265709210364286,0.7857142857142857,0.6142720915448188,2.5866105368816648,0.6781160128333238,0.9455356597900391,0.9761849045753479,0.960615873336792,0.7448212269133192,0.32704079151153564,-1.7290631532669067,-1.0145385265350342,-1.3718008995056152,-2.0896129608154297,-1.2207040786743164,-1.655158519744873,0.88
